DATUM;1(DA1);2(DB1);3(DC1);4(DC2);5(DRES1);6(DRES2);7(TAFGA);8(TAFBA)
2020-05-11 00:00:00;5;4;1;0;0;0;0;0
2020-05-11 00:15:00;5;5;0;0;0;0;0;0
2020-05-11 00:30:00;4;2;1;0;0;0;0;0
2020-05-11 00:45:00;3;2;0;0;0;0;0;0
2020-05-11 01:00:00;2;3;0;0;0;0;0;0
2020-05-11 01:15:00;3;4;1;0;0;0;0;0
2020-05-11 01:30:00;1;1;0;0;0;0;0;0
2020-05-11 01:45:00;1;2;0;0;0;0;0;0
2020-05-11 02:00:00;2;2;1;0;0;0;0;0
2020-05-11 02:15:00;1;2;0;0;0;0;0;0
2020-05-11 02:30:00;3;2;1;1;0;0;0;0
2020-05-11 02:45:00;1;1;0;0;0;0;0;0
2020-05-11 03:00:00;4;2;1;2;0;0;0;0
2020-05-11 03:15:00;1;3;1;0;0;0;0;0
2020-05-11 03:30:00;1;1;0;0;0;0;0;0
2020-05-11 03:45:00;3;0;0;0;0;0;0;0
2020-05-11 04:00:00;2;2;2;0;0;0;0;0
2020-05-11 04:15:00;1;2;0;0;0;0;0;0
2020-05-11 04:30:00;4;2;0;1;0;0;0;0
2020-05-11 04:45:00;4;2;0;1;0;0;0;0
2020-05-11 05:00:00;10;3;1;1;0;0;0;0
2020-05-11 05:15:00;9;7;0;0;0;0;0;0
2020-05-11 05:30:00;17;13;4;0;0;0;0;0
2020-05-11 05:45:00;18;26;0;0;0;0;0;0
2020-05-11 06:00:00;24;26;2;1;0;0;0;0
2020-05-11 06:15:00;23;30;3;3;0;0;0;0
2020-05-11 06:30:00;64;30;1;1;0;0;0;0
2020-05-11 06:45:00;31;34;2;2;0;0;0;0
2020-05-11 07:00:00;46;34;2;1;0;0;0;0
2020-05-11 07:15:00;36;49;2;1;0;0;0;0
2020-05-11 07:30:00;51;48;3;2;0;0;0;0
2020-05-11 07:45:00;64;57;1;2;0;0;0;0
2020-05-11 08:00:00;51;37;0;0;0;0;0;0
2020-05-11 08:15:00;47;39;3;1;0;0;0;0
2020-05-11 08:30:00;64;36;2;0;0;0;2;0
2020-05-11 08:45:00;44;46;2;1;0;0;0;0
2020-05-11 09:00:00;33;27;1;2;0;0;0;0
2020-05-11 09:15:00;25;32;0;3;0;0;0;0
2020-05-11 09:30:00;40;51;4;0;0;0;0;0
2020-05-11 09:45:00;33;28;1;1;0;0;0;0
2020-05-11 10:00:00;45;29;0;0;0;0;0;0
2020-05-11 10:15:00;41;53;1;0;0;0;0;0
2020-05-11 10:30:00;59;55;2;1;0;0;1;0
2020-05-11 10:45:00;50;48;2;1;0;0;0;0
2020-05-11 11:00:00;51;39;2;1;0;0;0;0
2020-05-11 11:15:00;39;45;1;1;0;0;0;0
2020-05-11 11:30:00;78;45;3;1;0;0;0;0
2020-05-11 11:45:00;40;39;1;1;0;0;0;0
2020-05-11 12:00:00;60;58;2;1;0;0;0;0
2020-05-11 12:15:00;52;42;0;2;0;0;0;0
2020-05-11 12:30:00;56;40;0;0;0;0;0;0
2020-05-11 12:45:00;49;44;10;6;0;0;0;0
2020-05-11 13:00:00;62;42;4;2;0;0;0;0
2020-05-11 13:15:00;60;76;0;0;0;0;0;0
2020-05-11 13:30:00;47;34;2;0;0;0;0;0
2020-05-11 13:45:00;67;73;1;1;0;0;0;0
2020-05-11 14:00:00;114;48;1;1;0;0;1;0
2020-05-11 14:15:00;70;70;4;1;0;0;0;0
2020-05-11 14:30:00;55;34;1;1;0;0;0;0
2020-05-11 14:45:00;46;63;1;0;0;0;0;0
2020-05-11 15:00:00;67;43;2;1;0;0;0;0
2020-05-11 15:15:00;60;63;8;6;0;0;2;0
2020-05-11 15:30:00;54;41;0;0;0;0;0;0
2020-05-11 15:45:00;89;82;6;1;0;0;2;0
2020-05-11 16:00:00;60;51;4;4;0;0;0;0
2020-05-11 16:15:00;71;55;2;1;0;0;0;0
2020-05-11 16:30:00;73;40;8;5;0;0;0;0
2020-05-11 16:45:00;75;60;8;4;0;0;0;0
2020-05-11 17:00:00;63;38;2;1;0;0;0;0
2020-05-11 17:15:00;67;59;3;5;0;0;0;0
2020-05-11 17:30:00;59;46;4;3;0;0;0;0
2020-05-11 17:45:00;42;40;6;4;0;0;0;0
2020-05-11 18:00:00;45;48;0;0;0;0;0;0
2020-05-11 18:15:00;50;46;0;1;0;0;0;0
2020-05-11 18:30:00;41;76;1;1;0;0;0;0
2020-05-11 18:45:00;28;40;3;0;0;0;0;0
2020-05-11 19:00:00;43;30;5;2;0;0;0;0
2020-05-11 19:15:00;24;33;1;1;0;0;0;0
2020-05-11 19:30:00;29;31;1;0;0;0;0;0
2020-05-11 19:45:00;23;32;0;1;0;0;0;0
2020-05-11 20:00:00;30;38;1;0;0;0;0;0
2020-05-11 20:15:00;18;17;4;1;0;0;0;0
2020-05-11 20:30:00;15;11;0;0;0;0;0;0
2020-05-11 20:45:00;7;14;1;1;0;0;0;0
2020-05-11 21:00:00;10;15;1;0;0;0;0;0
2020-05-11 21:15:00;11;15;1;0;0;0;0;0
2020-05-11 21:30:00;9;11;0;0;0;0;0;0
2020-05-11 21:45:00;11;7;0;1;0;0;0;0
2020-05-11 22:00:00;8;14;1;1;0;0;0;0
2020-05-11 22:15:00;5;4;2;2;0;0;0;0
2020-05-11 22:30:00;6;3;1;0;0;0;0;0
2020-05-11 22:45:00;5;3;0;0;0;0;0;0
2020-05-11 23:00:00;9;5;0;0;0;0;0;0
2020-05-11 23:15:00;8;2;1;0;0;0;0;0
2020-05-11 23:30:00;2;4;0;1;0;0;0;0
2020-05-11 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
