DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DBL1);7(DBL2);8(DC1);9(DC2);10(DC3);11(DC4);12(DC5);13(DC6);14(DC7);15(TAFGA);16(TAFGB);17(TAFBA);18(TAFBB);19(TAFBC);20(TAFBD)
2020-05-11 00:00:00;0;2;0;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-11 00:15:00;0;5;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-05-11 00:30:00;0;1;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-11 00:45:00;0;3;0;3;2;2;0;0;0;0;1;1;0;0;0;0;0;0;0;0
2020-05-11 01:00:00;0;4;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-11 01:15:00;0;3;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-11 01:30:00;0;2;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-11 01:45:00;0;1;0;4;5;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0
2020-05-11 02:00:00;0;1;0;5;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-11 02:15:00;0;6;0;3;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0
2020-05-11 02:30:00;0;3;0;3;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-11 02:45:00;0;4;0;4;1;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0
2020-05-11 03:00:00;0;3;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-11 03:15:00;0;8;0;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-11 03:30:00;0;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-11 03:45:00;0;9;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-11 04:00:00;0;4;0;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-11 04:15:00;0;5;1;5;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-11 04:30:00;1;8;0;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-11 04:45:00;1;12;0;5;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-11 05:00:00;0;17;4;17;2;1;0;0;0;1;1;0;1;1;0;0;0;0;0;0
2020-05-11 05:15:00;2;37;3;27;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-11 05:30:00;10;51;14;30;14;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0
2020-05-11 05:45:00;14;54;11;41;12;1;0;2;1;2;1;0;2;1;0;0;0;0;0;0
2020-05-11 06:00:00;5;37;7;32;12;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0
2020-05-11 06:15:00;11;81;25;34;15;1;3;0;0;2;0;0;2;0;0;0;0;0;0;0
2020-05-11 06:30:00;26;85;36;46;23;5;7;1;0;3;2;0;3;2;0;1;0;0;0;0
2020-05-11 06:45:00;46;83;49;47;21;4;9;2;2;2;0;2;2;0;0;0;0;3;0;0
2020-05-11 07:00:00;27;73;40;30;15;4;3;6;2;6;2;2;6;2;0;0;0;0;0;0
2020-05-11 07:15:00;22;83;56;45;27;4;5;7;5;7;3;3;7;3;1;1;0;0;0;0
2020-05-11 07:30:00;20;86;32;33;20;7;6;7;3;7;2;2;6;3;0;3;0;0;0;0
2020-05-11 07:45:00;28;99;33;30;22;8;3;7;2;7;3;1;7;2;0;0;0;0;0;0
2020-05-11 08:00:00;15;84;35;30;25;9;4;7;1;6;1;1;6;1;0;0;0;0;0;0
2020-05-11 08:15:00;13;63;21;25;26;5;2;4;3;2;2;3;3;2;0;0;0;0;0;0
2020-05-11 08:30:00;23;83;18;30;27;5;2;3;3;8;2;2;8;2;2;0;0;1;0;0
2020-05-11 08:45:00;20;71;14;38;53;4;9;7;2;9;3;1;9;3;0;2;0;0;0;0
2020-05-11 09:00:00;23;84;22;38;45;8;6;8;3;6;7;1;7;8;0;0;0;0;0;0
2020-05-11 09:15:00;17;101;17;40;55;8;3;10;3;7;5;0;6;5;0;1;0;8;0;0
2020-05-11 09:30:00;17;92;24;37;49;3;4;8;3;8;6;3;8;6;0;2;0;0;0;0
2020-05-11 09:45:00;28;92;21;42;52;7;6;7;2;6;5;1;6;5;0;1;0;7;0;0
2020-05-11 10:00:00;27;102;29;51;59;4;4;8;3;9;6;1;9;7;0;6;0;2;0;0
2020-05-11 10:15:00;26;81;21;59;53;4;2;10;4;12;6;4;12;6;1;4;0;8;0;0
2020-05-11 10:30:00;30;86;20;41;55;8;6;11;2;16;6;2;15;7;0;2;0;11;0;0
2020-05-11 10:45:00;17;84;28;50;63;9;7;12;9;7;7;6;7;7;0;6;0;8;0;0
2020-05-11 11:00:00;17;89;25;44;58;5;7;12;4;15;15;3;14;14;0;1;6;0;0;0
