DATUM;1(DA1);2(DB1);3(DC1);4(DC11);5(TAFGB);23(TAFBB);24(TAFBC)
2020-05-11 00:00:00;12;12;0;0;0;0;0
2020-05-11 00:15:00;17;16;0;0;0;0;0
2020-05-11 00:30:00;9;13;0;0;0;0;0
2020-05-11 00:45:00;11;6;0;0;0;0;0
2020-05-11 01:00:00;7;4;0;0;0;0;0
2020-05-11 01:15:00;10;6;0;0;0;0;0
2020-05-11 01:30:00;8;5;0;0;0;0;0
2020-05-11 01:45:00;7;8;0;0;0;0;0
2020-05-11 02:00:00;3;8;0;0;0;0;0
2020-05-11 02:15:00;4;7;0;0;0;0;0
2020-05-11 02:30:00;4;8;0;0;0;0;0
2020-05-11 02:45:00;4;6;0;0;0;0;0
2020-05-11 03:00:00;3;4;0;0;0;0;0
2020-05-11 03:15:00;6;6;0;0;0;0;0
2020-05-11 03:30:00;8;5;1;1;0;0;0
2020-05-11 03:45:00;9;4;0;0;0;0;0
2020-05-11 04:00:00;8;10;0;0;0;0;0
2020-05-11 04:15:00;3;14;0;0;0;0;0
2020-05-11 04:30:00;9;9;0;0;0;0;0
2020-05-11 04:45:00;16;19;0;0;0;0;0
2020-05-11 05:00:00;19;19;1;1;0;0;0
2020-05-11 05:15:00;41;40;0;0;0;0;0
2020-05-11 05:30:00;68;49;2;2;0;0;0
2020-05-11 05:45:00;91;56;2;2;0;0;0
2020-05-11 06:00:00;62;41;1;1;0;0;0
2020-05-11 06:15:00;97;106;3;3;0;0;0
2020-05-11 06:30:00;118;95;3;3;0;0;0
2020-05-11 06:45:00;156;109;4;4;0;0;0
2020-05-11 07:00:00;161;115;6;6;0;0;0
2020-05-11 07:15:00;181;164;12;12;5;0;0
2020-05-11 07:30:00;204;180;11;11;5;0;0
2020-05-11 07:45:00;218;159;10;10;6;0;0
2020-05-11 08:00:00;157;131;9;9;1;0;0
2020-05-11 08:15:00;136;132;9;9;2;0;0
2020-05-11 08:30:00;132;118;12;12;1;0;0
2020-05-11 08:45:00;164;117;13;13;14;0;0
2020-05-11 09:00:00;162;116;7;7;8;0;0
2020-05-11 09:15:00;157;131;5;5;0;0;0
2020-05-11 09:30:00;167;146;14;14;1;0;0
2020-05-11 09:45:00;182;140;7;7;0;0;0
2020-05-11 10:00:00;172;134;4;4;0;0;0
2020-05-11 10:15:00;180;171;11;11;16;0;0
2020-05-11 10:30:00;187;164;6;6;1;0;0
2020-05-11 10:45:00;202;169;5;5;7;0;0
2020-05-11 11:00:00;195;173;10;10;2;0;0
2020-05-11 11:15:00;174;172;7;7;3;0;0
2020-05-11 11:30:00;200;174;9;9;35;0;0
2020-05-11 11:45:00;185;165;6;6;9;0;0
2020-05-11 12:00:00;174;190;6;6;1;0;0
2020-05-11 12:15:00;171;157;9;9;2;0;0
2020-05-11 12:30:00;180;185;11;11;1;0;0
2020-05-11 12:45:00;185;163;10;10;2;0;0
2020-05-11 13:00:00;213;154;4;4;0;0;0
2020-05-11 13:15:00;173;176;8;8;0;0;0
2020-05-11 13:30:00;174;194;13;13;3;0;0
2020-05-11 13:45:00;204;180;1;1;4;0;0
2020-05-11 14:00:00;169;175;6;6;7;0;0
2020-05-11 14:15:00;200;173;10;10;10;0;0
2020-05-11 14:30:00;216;183;10;10;0;0;0
2020-05-11 14:45:00;225;177;5;5;40;0;0
2020-05-11 15:00:00;170;189;4;4;9;0;0
2020-05-11 15:15:00;203;194;4;4;1;0;0
2020-05-11 15:30:00;189;206;7;7;10;0;0
2020-05-11 15:45:00;208;204;4;4;0;0;0
2020-05-11 16:00:00;224;233;10;10;1;0;0
2020-05-11 16:15:00;234;216;7;7;2;0;0
2020-05-11 16:30:00;199;186;7;7;5;0;0
2020-05-11 16:45:00;244;213;8;8;0;0;0
2020-05-11 17:00:00;214;210;7;7;0;0;0
2020-05-11 17:15:00;242;184;9;9;4;0;0
2020-05-11 17:30:00;196;174;13;13;6;0;0
2020-05-11 17:45:00;173;172;8;8;4;0;0
2020-05-11 18:00:00;175;188;6;6;10;0;0
2020-05-11 18:15:00;177;145;5;5;14;0;0
2020-05-11 18:30:00;156;132;3;3;0;0;0
2020-05-11 18:45:00;108;149;10;10;5;0;0
2020-05-11 19:00:00;104;132;1;1;1;0;0
2020-05-11 19:15:00;87;97;3;3;0;0;0
2020-05-11 19:30:00;79;89;6;6;0;0;0
2020-05-11 19:45:00;56;88;4;4;2;0;0
2020-05-11 20:00:00;65;100;4;4;12;0;0
2020-05-11 20:15:00;63;69;1;1;0;0;0
2020-05-11 20:30:00;62;64;2;2;0;0;0
2020-05-11 20:45:00;49;45;3;3;0;0;0
2020-05-11 21:00:00;55;56;3;3;0;0;0
2020-05-11 21:15:00;52;26;4;4;0;0;0
2020-05-11 21:30:00;41;34;2;2;0;0;0
2020-05-11 21:45:00;28;42;0;0;0;0;0
2020-05-11 22:00:00;34;51;2;2;0;0;0
2020-05-11 22:15:00;21;18;0;0;0;0;0
2020-05-11 22:30:00;22;23;0;0;0;0;0
2020-05-11 22:45:00;20;20;1;1;0;0;0
2020-05-11 23:00:00;14;16;0;0;0;0;0
2020-05-11 23:15:00;10;16;1;1;0;0;0
2020-05-11 23:30:00;10;20;0;0;0;0;0
2020-05-11 23:45:00;11;8;0;0;0;0;0
