DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DC4);10(DD1);11(DD2);12(DD3);13(DD4)
2019-11-01 00:00:00;6;6;2;4;6;18;14;11;9;11;6;1;2
2019-11-01 00:15:00;18;12;1;6;5;15;17;6;5;8;11;2;1
2019-11-01 00:30:00;19;5;2;10;10;17;12;7;7;13;11;6;2
2019-11-01 00:45:00;8;6;2;1;10;17;19;2;2;6;4;2;2
2019-11-01 01:00:00;13;6;4;5;7;11;14;7;2;12;6;2;4
2019-11-01 01:15:00;14;4;2;3;5;19;17;9;6;7;9;4;2
2019-11-01 01:30:00;19;10;2;3;3;7;9;6;0;6;6;0;2
2019-11-01 01:45:00;4;4;1;3;4;10;13;1;3;10;8;1;1
2019-11-01 02:00:00;10;4;2;5;1;6;10;7;3;5;4;2;3
2019-11-01 02:15:00;8;7;6;4;3;12;10;3;1;1;0;0;6
2019-11-01 02:30:00;17;6;4;4;2;8;12;4;2;5;5;0;4
2019-11-01 02:45:00;10;3;0;3;2;6;5;3;2;5;6;2;1
2019-11-01 03:00:00;15;5;2;4;1;4;4;2;2;2;3;1;2
2019-11-01 03:15:00;13;16;1;2;0;6;7;4;3;2;1;0;1
2019-11-01 03:30:00;9;10;1;2;1;9;15;5;1;3;0;0;1
2019-11-01 03:45:00;13;12;3;2;2;4;7;3;2;2;2;1;4
2019-11-01 04:00:00;4;1;1;3;0;5;3;5;6;5;1;1;1
2019-11-01 04:15:00;3;3;1;1;3;3;5;1;1;0;4;1;1
2019-11-01 04:30:00;6;2;2;1;1;7;6;3;0;1;1;1;2
2019-11-01 04:45:00;3;1;1;2;3;6;3;1;0;1;3;0;1
2019-11-01 05:00:00;3;0;3;0;1;2;6;4;2;0;1;1;2
2019-11-01 05:15:00;5;3;1;1;3;5;2;1;1;1;0;0;1
2019-11-01 05:30:00;9;3;4;3;8;8;10;3;2;1;0;0;3
2019-11-01 05:45:00;5;2;3;2;6;15;13;1;0;1;1;0;3
2019-11-01 06:00:00;12;3;1;8;3;7;4;1;0;2;3;0;1
2019-11-01 06:15:00;11;6;2;3;4;8;15;5;1;2;1;0;2
2019-11-01 06:30:00;8;3;0;3;4;0;7;2;1;5;6;0;0
2019-11-01 06:45:00;5;1;2;3;3;5;6;1;3;3;0;0;2
2019-11-01 07:00:00;4;0;1;1;5;6;5;5;2;5;2;4;1
2019-11-01 07:15:00;6;5;1;5;8;10;9;3;3;3;4;2;1
2019-11-01 07:30:00;10;1;2;4;10;5;4;6;3;3;5;2;2
2019-11-01 07:45:00;10;9;2;5;9;12;11;6;5;8;3;0;2
2019-11-01 08:00:00;7;4;1;11;8;15;8;3;4;5;7;3;1
2019-11-01 08:15:00;13;7;3;8;13;13;11;7;9;9;8;2;3
2019-11-01 08:30:00;13;3;3;13;13;12;12;9;7;10;13;5;3
2019-11-01 08:45:00;20;5;4;14;13;23;18;13;7;10;11;2;4
2019-11-01 09:00:00;17;8;4;18;13;22;13;7;4;6;10;5;4
2019-11-01 09:15:00;18;6;8;23;23;35;16;11;10;17;11;3;8
2019-11-01 09:30:00;27;8;7;26;22;25;19;10;8;12;9;4;7
2019-11-01 09:45:00;14;10;6;29;27;26;22;10;10;16;12;6;6
2019-11-01 10:00:00;25;11;14;11;27;36;22;19;9;19;24;7;13
2019-11-01 10:15:00;24;12;11;19;19;41;26;14;8;16;14;3;11
2019-11-01 10:30:00;28;7;12;20;22;31;22;9;9;14;10;7;10
2019-11-01 10:45:00;21;11;9;26;20;50;30;15;8;18;13;4;9
2019-11-01 11:00:00;23;9;8;14;29;49;31;14;10;18;9;3;9
2019-11-01 11:15:00;32;15;12;34;27;40;34;19;11;21;13;11;12
2019-11-01 11:30:00;28;16;11;30;31;43;30;14;12;24;20;6;10
2019-11-01 11:45:00;28;12;12;27;30;46;37;21;17;29;19;10;11
2019-11-01 12:00:00;29;17;4;18;25;48;31;16;14;28;12;8;4
2019-11-01 12:15:00;26;18;6;24;25;49;41;23;25;37;22;8;6
2019-11-01 12:30:00;35;22;14;25;24;45;30;24;21;33;18;12;13
2019-11-01 12:45:00;36;16;11;38;23;41;37;23;23;23;20;10;12
2019-11-01 13:00:00;31;12;14;26;26;51;46;26;22;30;19;8;13
2019-11-01 13:15:00;37;16;14;21;23;47;33;16;14;26;19;10;13
2019-11-01 13:30:00;41;15;12;28;30;71;50;29;21;25;9;5;13
2019-11-01 13:45:00;35;23;8;27;32;55;41;20;18;28;21;9;8
2019-11-01 14:00:00;33;20;16;24;30;65;44;18;14;26;20;8;16
2019-11-01 14:15:00;30;16;9;20;24;73;32;24;20;28;21;10;9
2019-11-01 14:30:00;44;29;15;21;21;61;48;31;27;33;16;10;13
2019-11-01 14:45:00;37;17;9;29;23;53;32;22;22;36;25;6;9
2019-11-01 15:00:00;32;25;11;24;20;55;35;25;20;34;22;14;11
2019-11-01 15:15:00;45;14;19;19;33;48;32;19;20;36;22;6;16
2019-11-01 15:30:00;48;24;8;25;23;58;35;29;21;30;23;16;9
2019-11-01 15:45:00;49;37;14;24;35;43;43;20;13;33;18;8;13
2019-11-01 16:00:00;39;26;16;18;31;42;37;21;23;35;18;13;13
2019-11-01 16:15:00;52;24;17;25;20;59;43;19;13;34;25;12;18
2019-11-01 16:30:00;50;31;6;19;31;57;48;25;18;38;25;12;6
2019-11-01 16:45:00;35;26;18;26;31;59;33;15;13;36;21;13;17
2019-11-01 17:00:00;37;21;13;19;26;59;39;19;14;34;26;6;15
2019-11-01 17:15:00;41;20;15;23;25;57;44;26;22;36;22;5;15
2019-11-01 17:30:00;47;25;15;28;26;64;54;24;22;41;25;9;14
2019-11-01 17:45:00;38;26;12;21;27;57;57;24;16;32;29;7;12
2019-11-01 18:00:00;38;23;18;21;26;49;41;19;21;42;23;9;17
2019-11-01 18:15:00;37;22;18;23;22;51;35;13;20;36;23;10;18
2019-11-01 18:30:00;33;18;11;19;15;51;36;18;21;40;25;9;12
2019-11-01 18:45:00;40;20;9;22;22;41;41;17;21;31;28;7;6
2019-11-01 19:00:00;49;21;16;19;18;38;32;15;17;37;19;8;16
2019-11-01 19:15:00;39;17;4;14;12;43;33;17;12;24;13;7;4
2019-11-01 19:30:00;27;14;3;15;18;54;36;22;18;31;27;10;3
2019-11-01 19:45:00;38;28;11;14;19;68;64;36;30;36;27;8;11
2019-11-01 20:00:00;24;18;6;10;10;39;35;23;19;37;13;8;5
2019-11-01 20:15:00;22;13;7;12;14;32;35;18;14;29;23;16;9
2019-11-01 20:30:00;30;13;8;15;10;40;32;13;17;26;22;6;8
2019-11-01 20:45:00;20;14;5;17;11;21;26;29;25;29;21;5;5
2019-11-01 21:00:00;22;7;8;11;12;27;24;11;6;23;28;7;5
2019-11-01 21:15:00;25;14;4;14;9;33;30;16;14;18;9;7;5
2019-11-01 21:30:00;19;7;5;8;7;24;30;13;19;27;14;4;8
2019-11-01 21:45:00;18;10;12;6;10;17;16;16;17;24;13;3;14
2019-11-01 22:00:00;15;9;2;4;5;24;19;16;10;23;15;5;5
2019-11-01 22:15:00;19;8;4;5;8;25;23;12;10;22;9;5;12
2019-11-01 22:30:00;12;2;3;9;15;22;24;11;12;16;10;6;5
2019-11-01 22:45:00;14;3;3;9;10;30;23;12;6;9;6;4;10
2019-11-01 23:00:00;17;5;1;3;4;14;14;7;4;14;8;3;9
2019-11-01 23:15:00;16;11;4;7;3;14;10;14;12;13;8;6;9
2019-11-01 23:30:00;8;7;2;10;12;20;15;8;5;10;8;3;4
2019-11-01 23:45:00;13;5;2;6;9;18;12;11;7;13;7;4;8
