DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(TAFGC);8(TAFBB);9(TAFBC);10(TAFBD)
2019-10-08 00:00:00;6;7;1;11;5;0;0;0;0;0
2019-10-08 00:15:00;7;5;0;5;3;0;0;0;0;0
2019-10-08 00:30:00;11;6;0;5;5;0;0;0;0;0
2019-10-08 00:45:00;13;12;0;8;3;0;0;0;0;0
2019-10-08 01:00:00;10;4;0;5;2;0;0;0;0;0
2019-10-08 01:15:00;3;2;1;3;4;0;0;0;0;0
2019-10-08 01:30:00;5;5;0;10;7;0;0;0;0;0
2019-10-08 01:45:00;4;1;0;1;2;0;0;0;0;0
2019-10-08 02:00:00;5;4;0;2;2;0;0;0;0;0
2019-10-08 02:15:00;11;7;0;3;3;0;0;0;0;0
2019-10-08 02:30:00;8;4;1;5;3;0;0;0;0;0
2019-10-08 02:45:00;4;4;0;3;2;0;0;0;0;0
2019-10-08 03:00:00;4;5;1;8;7;0;0;0;0;0
2019-10-08 03:15:00;7;7;0;8;8;1;0;0;0;0
2019-10-08 03:30:00;10;8;0;5;3;0;0;0;0;0
2019-10-08 03:45:00;8;4;0;6;3;0;0;0;0;0
2019-10-08 04:00:00;8;6;0;7;4;1;0;0;0;0
2019-10-08 04:15:00;4;1;0;11;8;0;0;0;0;0
2019-10-08 04:30:00;21;4;0;10;3;0;0;0;0;0
2019-10-08 04:45:00;21;16;1;18;11;0;0;0;0;0
2019-10-08 05:00:00;20;14;0;39;10;1;0;0;0;0
2019-10-08 05:15:00;32;22;0;34;9;0;0;0;0;0
2019-10-08 05:30:00;46;32;1;63;23;3;0;0;0;0
2019-10-08 05:45:00;59;20;2;54;39;1;0;0;0;0
2019-10-08 06:00:00;78;59;6;81;33;2;0;0;0;0
2019-10-08 06:15:00;76;36;1;96;44;1;0;0;0;0
2019-10-08 06:30:00;85;53;0;104;62;2;0;0;0;0
2019-10-08 06:45:00;139;71;0;113;60;4;0;0;0;0
2019-10-08 07:00:00;98;55;4;99;88;4;0;0;0;0
2019-10-08 07:15:00;125;79;0;149;110;5;2;0;0;0
2019-10-08 07:30:00;118;68;3;133;93;5;0;0;0;0
2019-10-08 07:45:00;122;105;2;107;83;2;1;0;0;0
2019-10-08 08:00:00;117;108;0;104;54;7;3;0;0;0
2019-10-08 08:15:00;118;92;0;95;41;6;0;0;0;0
2019-10-08 08:30:00;108;90;2;94;50;4;0;0;0;0
2019-10-08 08:45:00;102;99;5;99;66;4;0;0;0;0
2019-10-08 09:00:00;91;74;0;85;59;4;0;0;0;0
2019-10-08 09:15:00;96;71;8;101;63;8;3;0;0;0
2019-10-08 09:30:00;90;63;1;91;45;9;2;0;0;0
2019-10-08 09:45:00;91;46;1;98;53;8;1;0;0;0
