DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DE1);9(DE2);10(DE3);11(DF1);12(DG1)
2019-09-19 00:00:00;14;8;3;8;11;16;14;10;14;0;0;0
2019-09-19 00:15:00;15;6;1;3;8;12;16;7;13;0;0;0
2019-09-19 00:30:00;20;8;3;3;7;18;21;11;15;1;0;1
2019-09-19 00:45:00;9;4;2;5;11;7;12;9;9;0;0;0
2019-09-19 01:00:00;12;9;0;3;6;6;12;6;6;0;0;0
2019-09-19 01:15:00;12;4;6;4;4;6;13;8;6;0;0;0
2019-09-19 01:30:00;14;5;2;4;7;8;15;7;8;0;0;0
2019-09-19 01:45:00;13;8;1;0;5;2;13;6;2;1;0;0
2019-09-19 02:00:00;4;6;0;0;5;3;7;5;1;0;0;0
2019-09-19 02:15:00;11;8;1;1;2;3;13;2;1;0;0;0
2019-09-19 02:30:00;7;5;0;2;6;6;8;7;2;0;0;0
2019-09-19 02:45:00;15;9;0;1;1;3;15;0;1;0;0;0
2019-09-19 03:00:00;5;2;0;1;3;6;5;5;8;2;0;0
2019-09-19 03:15:00;2;0;1;1;1;4;2;5;5;0;0;0
2019-09-19 03:30:00;11;4;0;0;6;9;10;4;7;1;0;0
2019-09-19 03:45:00;13;6;0;0;4;4;14;3;6;0;0;0
2019-09-19 04:00:00;12;3;0;2;10;5;12;9;8;0;0;1
2019-09-19 04:15:00;25;11;0;1;9;7;25;8;6;0;0;0
2019-09-19 04:30:00;22;5;0;1;17;18;22;17;19;0;0;0
2019-09-19 04:45:00;36;16;2;3;27;24;38;27;34;0;0;1
2019-09-19 05:00:00;45;17;3;2;45;52;46;42;44;1;0;3
2019-09-19 05:15:00;71;15;5;7;64;96;73;84;71;1;0;2
2019-09-19 05:30:00;108;29;5;6;74;82;108;78;72;2;0;8
2019-09-19 05:45:00;138;20;5;12;54;87;141;67;79;0;0;10
2019-09-19 06:00:00;174;24;6;12;55;66;175;67;70;2;0;11
2019-09-19 06:15:00;183;21;11;17;76;99;188;88;92;2;0;6
2019-09-19 06:30:00;208;21;9;20;117;184;220;119;127;1;0;14
2019-09-19 06:45:00;181;38;7;19;132;177;199;116;141;1;1;20
2019-09-19 07:00:00;181;42;19;23;141;201;211;146;173;0;0;10
2019-09-19 07:15:00;199;41;19;23;79;118;225;138;199;2;0;22
2019-09-19 07:30:00;200;43;20;26;144;191;237;131;206;3;1;27
2019-09-19 07:45:00;209;49;22;43;147;224;243;133;183;5;1;19
2019-09-19 08:00:00;167;48;17;26;81;151;202;106;119;5;0;8
2019-09-19 08:15:00;195;49;20;20;73;81;222;68;34;4;2;8
2019-09-19 08:30:00;194;52;13;25;74;89;220;73;62;6;3;19
2019-09-19 08:45:00;185;40;19;30;62;122;210;98;133;6;4;10
2019-09-19 09:00:00;166;27;28;24;87;135;184;104;139;0;1;9
2019-09-19 09:15:00;172;26;25;31;87;108;183;102;116;3;3;8
2019-09-19 09:30:00;163;29;26;23;93;130;191;96;130;0;0;11
2019-09-19 09:45:00;165;37;34;45;58;116;193;83;94;3;3;9
2019-09-19 10:00:00;127;34;23;41;74;121;155;39;119;3;4;4
2019-09-19 10:15:00;194;38;36;38;76;110;202;88;113;1;2;6
2019-09-19 10:30:00;184;41;30;43;73;117;210;86;118;3;2;8
2019-09-19 10:45:00;206;29;37;36;72;131;230;94;126;1;1;4
2019-09-19 11:00:00;176;41;36;48;85;141;201;119;151;2;4;7
2019-09-19 11:15:00;229;46;37;50;65;119;249;107;121;2;3;12
2019-09-19 11:30:00;169;43;41;76;63;114;190;102;115;3;6;7
2019-09-19 11:45:00;216;39;39;37;66;116;231;106;119;1;2;12
2019-09-19 12:00:00;240;37;44;64;69;117;263;95;122;3;2;8
2019-09-19 12:15:00;215;41;40;62;66;136;230;106;127;4;0;5
2019-09-19 12:30:00;198;44;39;53;63;101;207;99;108;2;6;11
