DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DE3);12(DE4);13(TAFBA);14(TAFBB);15(TAFBC);16(TAFBD)
2019-10-16 00:00:00;4;11;10;1;2;13;2;1;5;5;5;5;0;0;0;0
2019-10-16 00:15:00;9;14;11;0;2;17;1;3;3;3;4;4;0;0;0;0
2019-10-16 00:30:00;9;14;14;1;2;13;0;0;1;1;1;1;0;0;0;0
2019-10-16 00:45:00;7;8;6;0;0;6;3;2;1;1;1;1;0;0;0;0
2019-10-16 01:00:00;8;9;7;0;3;8;0;5;1;2;1;1;0;0;0;0
2019-10-16 01:15:00;5;3;4;2;0;3;1;83;2;2;2;2;0;0;0;0
2019-10-16 01:30:00;7;4;4;0;1;4;0;0;0;0;0;0;0;0;0;0
2019-10-16 01:45:00;8;3;9;0;1;3;0;0;0;0;0;0;0;0;0;0
2019-10-16 02:00:00;10;0;8;1;1;0;0;4;1;1;1;1;0;0;0;0
2019-10-16 02:15:00;4;2;6;3;3;1;0;1;1;1;1;1;0;0;0;0
2019-10-16 02:30:00;6;3;8;0;2;4;0;0;2;1;1;1;0;0;0;0
2019-10-16 02:45:00;7;4;10;0;2;3;1;2;0;0;0;0;0;0;0;0
2019-10-16 03:00:00;9;4;6;0;2;4;1;0;1;1;1;1;0;0;0;0
2019-10-16 03:15:00;3;4;8;0;2;4;1;0;2;2;2;2;0;0;0;0
2019-10-16 03:30:00;7;3;8;0;1;4;0;2;1;1;0;0;0;0;0;0
2019-10-16 03:45:00;6;5;9;1;4;6;1;2;2;2;2;2;0;0;0;0
2019-10-16 04:00:00;7;10;15;0;3;10;4;1;1;1;1;1;0;0;0;0
2019-10-16 04:15:00;4;6;8;0;5;8;0;1;0;0;0;0;0;0;0;0
2019-10-16 04:30:00;4;8;7;0;4;9;0;0;9;9;9;9;0;0;0;0
2019-10-16 04:45:00;25;9;14;0;4;12;1;4;9;8;7;7;0;0;0;0
2019-10-16 05:00:00;36;25;23;1;10;22;0;8;14;15;16;15;0;0;0;0
2019-10-16 05:15:00;37;31;25;1;6;32;0;14;21;20;21;22;0;0;0;0
2019-10-16 05:30:00;48;65;37;3;18;68;0;23;40;40;43;42;0;0;0;0
2019-10-16 05:45:00;65;87;42;9;19;82;2;17;37;36;33;32;0;0;1;0
2019-10-16 06:00:00;65;86;49;13;28;83;5;13;28;29;25;25;0;0;1;0
2019-10-16 06:15:00;92;99;47;14;35;94;3;28;33;31;31;31;0;0;0;0
2019-10-16 06:30:00;117;153;71;6;25;139;2;31;43;44;44;43;0;0;0;0
2019-10-16 06:45:00;125;146;73;13;34;137;9;50;66;65;65;69;0;0;0;0
2019-10-16 07:00:00;148;154;87;10;48;145;7;42;65;61;58;60;0;0;7;1
2019-10-16 07:15:00;183;163;83;23;55;146;11;71;65;64;64;62;0;5;1;3
2019-10-16 07:30:00;193;163;81;28;56;145;10;82;63;64;63;62;2;0;10;0
2019-10-16 07:45:00;150;182;82;30;43;160;5;91;61;59;57;62;0;0;1;0
2019-10-16 08:00:00;171;196;103;30;43;169;14;97;78;82;74;74;0;1;2;2
2019-10-16 08:15:00;149;182;85;37;45;148;5;81;75;76;73;74;0;0;4;0
2019-10-16 08:30:00;158;189;94;29;46;159;11;41;59;61;56;58;3;0;0;0
2019-10-16 08:45:00;150;163;89;31;39;157;7;39;55;56;50;52;0;0;3;3
2019-10-16 09:00:00;139;178;94;29;46;162;3;44;47;48;40;290;0;0;0;3
2019-10-16 09:15:00;135;144;86;22;46;144;11;39;51;48;36;41;2;0;0;2
2019-10-16 09:30:00;153;183;99;30;51;157;12;40;61;57;62;60;0;0;0;4
2019-10-16 09:45:00;155;192;90;32;54;177;7;46;55;50;49;51;0;0;0;2
2019-10-16 10:00:00;145;174;78;33;40;165;12;50;59;59;48;50;0;0;0;0
2019-10-16 10:15:00;157;148;85;27;50;146;16;56;70;65;62;60;0;0;1;5
2019-10-16 10:30:00;166;170;85;276;43;160;13;55;57;57;60;61;0;0;2;0
2019-10-16 10:45:00;205;193;114;39;50;166;14;70;51;50;43;46;1;0;0;0
2019-10-16 11:00:00;180;152;109;32;49;143;16;70;64;63;57;59;0;0;0;0
2019-10-16 11:15:00;170;164;90;23;28;152;19;37;45;47;38;39;0;1;0;1
2019-10-16 11:30:00;188;178;101;39;37;155;15;51;61;59;52;50;0;0;0;0
2019-10-16 11:45:00;170;172;112;42;43;167;10;47;57;54;50;50;0;0;0;0
2019-10-16 12:00:00;161;167;87;38;44;160;17;65;51;54;50;53;0;0;0;1
2019-10-16 12:15:00;178;158;82;28;52;169;6;63;55;56;54;53;0;0;0;0
2019-10-16 12:30:00;169;148;102;41;56;139;7;51;68;71;64;65;6;1;0;2
2019-10-16 12:45:00;172;185;73;45;46;166;14;80;52;46;49;48;0;0;0;1
2019-10-16 13:00:00;182;173;99;28;43;170;9;39;54;59;51;52;0;0;0;0
2019-10-16 13:15:00;164;161;109;28;35;172;20;74;75;77;62;66;2;0;0;9
2019-10-16 13:30:00;193;147;70;31;46;160;12;42;62;60;51;50;1;0;0;1
2019-10-16 13:45:00;153;143;112;41;43;169;19;55;64;68;59;68;0;0;1;0
