DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DC4);10(DD1);11(DD2);12(DD3);13(DD4)
2019-10-16 00:00:00;6;11;1;8;4;8;11;4;5;8;3;2;1
2019-10-16 00:15:00;4;2;3;3;2;8;6;3;3;4;5;2;3
2019-10-16 00:30:00;5;2;4;2;0;7;12;6;3;1;3;0;4
2019-10-16 00:45:00;5;1;2;0;4;9;10;4;4;8;6;1;2
2019-10-16 01:00:00;10;2;0;3;1;4;6;1;0;1;4;2;0
2019-10-16 01:15:00;5;3;2;1;2;5;4;1;0;3;3;0;2
2019-10-16 01:30:00;5;4;0;0;1;10;11;2;1;0;0;0;0
2019-10-16 01:45:00;6;0;1;1;0;7;2;3;1;2;3;1;1
2019-10-16 02:00:00;3;2;2;1;1;6;1;1;0;1;0;1;3
2019-10-16 02:15:00;1;1;0;1;0;9;6;0;0;1;1;0;0
2019-10-16 02:30:00;1;0;0;0;1;7;6;0;0;3;3;1;0
2019-10-16 02:45:00;5;1;1;2;2;7;8;1;0;3;3;1;1
2019-10-16 03:00:00;5;1;1;0;2;7;6;1;0;3;1;0;1
2019-10-16 03:15:00;7;3;0;1;0;8;8;2;2;0;0;0;0
2019-10-16 03:30:00;6;0;0;2;3;6;6;2;0;0;2;0;0
2019-10-16 03:45:00;3;1;0;3;4;6;7;3;2;5;4;0;0
2019-10-16 04:00:00;5;1;1;4;1;8;11;1;1;2;2;0;1
2019-10-16 04:15:00;9;0;1;0;2;15;12;0;0;1;3;0;1
2019-10-16 04:30:00;12;4;1;2;8;17;8;0;0;4;4;0;1
2019-10-16 04:45:00;13;8;2;6;7;24;25;8;4;5;2;1;2
2019-10-16 05:00:00;18;14;1;6;12;24;22;6;5;5;3;0;1
2019-10-16 05:15:00;23;18;4;16;22;19;15;13;7;1;3;1;5
2019-10-16 05:30:00;22;27;8;11;25;48;53;16;9;6;3;0;9
2019-10-16 05:45:00;32;36;3;31;38;65;71;26;19;14;11;3;3
2019-10-16 06:00:00;51;40;10;23;28;56;76;21;17;11;7;2;10
2019-10-16 06:15:00;50;54;12;29;44;62;64;28;20;21;9;0;11
2019-10-16 06:30:00;53;56;12;47;58;74;98;45;41;36;18;2;10
2019-10-16 06:45:00;68;69;17;85;55;101;144;70;65;45;22;3;15
2019-10-16 07:00:00;71;85;29;59;62;91;98;64;53;54;25;9;23
2019-10-16 07:15:00;70;90;26;65;59;98;111;63;46;47;29;10;23
2019-10-16 07:30:00;70;81;28;97;56;107;115;83;68;59;33;11;25
2019-10-16 07:45:00;72;73;26;108;53;133;143;98;70;63;36;21;23
2019-10-16 08:00:00;45;71;17;88;43;99;135;87;84;67;38;14;16
2019-10-16 08:15:00;47;63;21;105;46;109;126;99;78;68;35;10;20
2019-10-16 08:30:00;67;65;21;103;41;107;118;99;81;89;38;13;18
2019-10-16 08:45:00;57;74;11;80;43;101;112;86;83;78;36;15;13
2019-10-16 09:00:00;55;48;12;65;26;85;103;75;57;61;45;18;14
2019-10-16 09:15:00;69;65;19;55;38;70;94;61;57;58;34;18;19
2019-10-16 09:30:00;57;52;23;70;31;88;78;62;47;58;47;19;22
2019-10-16 09:45:00;56;52;24;75;38;85;88;72;51;57;46;16;24
2019-10-16 10:00:00;61;50;19;55;34;85;84;48;38;73;56;19;16
2019-10-16 10:15:00;77;54;23;63;30;99;91;61;39;60;54;25;21
2019-10-16 10:30:00;87;79;27;80;34;86;99;66;50;89;68;23;26
2019-10-16 10:45:00;73;63;27;64;28;93;94;60;49;84;74;23;25
2019-10-16 11:00:00;62;53;18;61;43;75;77;48;25;88;68;29;14
2019-10-16 11:15:00;69;47;23;66;36;67;97;72;45;87;70;35;25
2019-10-16 11:30:00;88;65;24;61;31;82;105;54;53;85;68;26;22
2019-10-16 11:45:00;79;63;15;69;35;80;72;65;41;78;52;26;15
2019-10-16 12:00:00;94;92;23;65;28;91;95;65;59;74;78;40;22
2019-10-16 12:15:00;78;74;25;58;31;81;94;59;44;97;70;37;22
2019-10-16 12:30:00;69;69;21;62;39;75;98;60;45;96;67;34;20
2019-10-16 12:45:00;72;50;24;60;29;96;98;60;56;92;63;35;24
2019-10-16 13:00:00;82;71;16;61;40;81;102;57;46;94;77;27;16
2019-10-16 13:15:00;68;60;21;73;39;83;97;50;30;86;57;26;20
2019-10-16 13:30:00;84;68;21;71;37;95;107;68;44;98;76;29;19
2019-10-16 13:45:00;74;58;20;53;48;79;99;64;50;73;75;24;19
2019-10-16 14:00:00;71;61;16;65;39;86;89;58;41;85;58;23;14
2019-10-16 14:15:00;88;69;28;58;40;103;111;60;45;91;72;27;23
2019-10-16 14:30:00;80;66;25;85;44;108;104;64;44;97;73;25;26
2019-10-16 14:45:00;72;71;30;77;45;88;107;57;37;88;59;21;27
2019-10-16 15:00:00;79;78;28;62;34;100;95;67;51;99;77;21;23
2019-10-16 15:15:00;88;102;33;76;45;97;102;73;55;103;51;28;31
2019-10-16 15:30:00;86;86;31;58;38;108;101;65;45;97;75;28;30
2019-10-16 15:45:00;88;85;25;69;35;113;103;65;40;99;92;29;23
2019-10-16 16:00:00;101;103;32;62;41;111;116;63;49;116;83;32;32
2019-10-16 16:15:00;100;114;32;94;49;116;111;63;44;117;83;24;25
2019-10-16 16:30:00;89;109;27;92;37;116;126;64;42;131;97;27;19
2019-10-16 16:45:00;97;98;37;81;33;114;102;66;39;129;98;29;36
2019-10-16 17:00:00;110;116;28;64;29;100;102;66;44;137;91;31;27
2019-10-16 17:15:00;94;87;32;53;30;105;104;65;49;142;78;35;28
2019-10-16 17:30:00;101;90;35;87;35;88;89;61;44;121;92;33;34
2019-10-16 17:45:00;79;68;29;72;40;81;82;65;47;135;90;28;25
2019-10-16 18:00:00;83;65;24;64;31;84;71;58;42;105;100;38;24
2019-10-16 18:15:00;68;75;22;50;37;78;72;56;41;125;74;28;22
2019-10-16 18:30:00;63;64;24;40;33;70;68;51;41;116;78;29;17
2019-10-16 18:45:00;60;46;18;49;43;67;74;51;36;89;69;27;18
2019-10-16 19:00:00;53;40;23;34;30;59;51;34;28;75;63;21;20
2019-10-16 19:15:00;51;41;17;32;23;61;52;37;29;86;62;18;18
2019-10-16 19:30:00;44;31;13;30;20;38;40;29;22;60;54;31;13
2019-10-16 19:45:00;39;26;11;20;24;44;44;22;14;63;47;19;11
2019-10-16 20:00:00;35;21;12;20;15;51;40;15;15;50;44;12;11
2019-10-16 20:15:00;21;10;15;23;15;42;30;15;16;30;22;14;16
2019-10-16 20:30:00;33;18;12;14;19;35;17;11;6;23;20;6;10
2019-10-16 20:45:00;31;17;9;14;16;50;33;13;8;24;23;9;10
2019-10-16 21:00:00;28;17;2;16;22;37;35;17;10;24;16;9;3
2019-10-16 21:15:00;45;19;13;11;19;36;29;12;10;30;24;6;13
2019-10-16 21:30:00;19;11;5;9;11;28;24;10;7;29;18;4;6
2019-10-16 21:45:00;21;5;7;9;13;36;25;10;7;21;17;4;8
2019-10-16 22:00:00;18;14;8;12;15;42;33;15;9;13;12;3;9
2019-10-16 22:15:00;24;17;6;4;14;32;32;8;9;17;9;5;6
2019-10-16 22:30:00;16;11;7;3;7;26;31;14;13;19;11;3;7
2019-10-16 22:45:00;19;8;2;8;8;22;20;8;6;14;9;5;2
2019-10-16 23:00:00;17;9;2;4;8;20;20;5;3;9;8;5;2
2019-10-16 23:15:00;16;5;2;1;3;17;15;6;6;9;7;5;2
2019-10-16 23:30:00;11;4;4;6;4;19;19;11;6;17;8;1;4
