DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2)
2019-08-15 00:00:00;10;5;0;3;6;8;9
2019-08-15 00:15:00;14;15;3;9;12;14;4
2019-08-15 00:30:00;13;6;1;4;12;19;5
2019-08-15 00:45:00;17;13;2;2;9;18;8
2019-08-15 01:00:00;17;7;1;4;13;12;1
2019-08-15 01:15:00;12;3;0;4;7;18;7
2019-08-15 01:30:00;12;9;1;3;5;9;2
2019-08-15 01:45:00;9;6;0;2;6;7;4
2019-08-15 02:00:00;8;3;1;3;5;4;3
2019-08-15 02:15:00;6;7;1;2;4;8;0
2019-08-15 02:30:00;9;4;0;1;1;7;1
2019-08-15 02:45:00;6;7;0;1;3;11;2
2019-08-15 03:00:00;8;4;1;1;3;10;4
2019-08-15 03:15:00;5;4;0;3;3;10;1
2019-08-15 03:30:00;1;3;0;1;2;7;4
2019-08-15 03:45:00;10;6;1;0;2;5;1
2019-08-15 04:00:00;3;5;0;4;7;6;2
2019-08-15 04:15:00;5;3;0;2;2;6;2
2019-08-15 04:30:00;7;6;1;2;4;8;2
2019-08-15 04:45:00;11;7;0;1;2;5;0
2019-08-15 05:00:00;8;4;0;3;2;7;1
2019-08-15 05:15:00;15;7;0;3;2;11;8
2019-08-15 05:30:00;11;4;1;7;7;23;8
2019-08-15 05:45:00;22;22;6;7;15;13;7
2019-08-15 06:00:00;30;12;0;3;5;15;4
2019-08-15 06:15:00;18;16;1;0;3;11;4
2019-08-15 06:30:00;16;13;3;3;5;13;3
2019-08-15 06:45:00;21;19;4;7;11;11;3
2019-08-15 07:00:00;23;13;2;3;5;11;1
2019-08-15 07:15:00;24;19;1;3;5;16;3
2019-08-15 07:30:00;14;15;0;2;4;14;4
2019-08-15 07:45:00;23;11;2;5;7;20;7
2019-08-15 08:00:00;24;14;2;3;5;12;4
2019-08-15 08:15:00;21;19;0;7;12;19;5
2019-08-15 08:30:00;25;21;4;6;11;18;7
2019-08-15 08:45:00;34;30;4;9;18;32;13
2019-08-15 09:00:00;37;31;2;7;15;27;11
2019-08-15 09:15:00;45;32;4;16;27;34;14
2019-08-15 09:30:00;41;30;5;6;19;36;16
2019-08-15 09:45:00;53;46;6;8;23;35;17
2019-08-15 10:00:00;29;27;3;13;18;31;14
2019-08-15 10:15:00;41;38;3;9;18;36;11
2019-08-15 10:30:00;28;23;2;11;19;39;16
2019-08-15 10:45:00;69;42;2;6;15;50;31
2019-08-15 11:00:00;39;36;5;8;15;37;10
2019-08-15 11:15:00;60;46;4;10;21;59;19
2019-08-15 11:30:00;41;38;4;12;21;53;26
2019-08-15 11:45:00;63;36;3;8;16;49;21
2019-08-15 12:00:00;54;44;7;21;27;39;18
2019-08-15 12:15:00;46;50;5;17;24;39;24
2019-08-15 12:30:00;50;53;5;14;19;39;22
2019-08-15 12:45:00;52;39;8;16;20;53;34
2019-08-15 13:00:00;36;41;1;11;15;51;22
2019-08-15 13:15:00;60;32;10;10;18;64;31
2019-08-15 13:30:00;40;27;2;17;23;50;37
2019-08-15 13:45:00;46;42;8;7;21;56;27
2019-08-15 14:00:00;39;31;1;10;18;58;26
2019-08-15 14:15:00;56;32;4;16;22;51;29
2019-08-15 14:30:00;47;36;6;9;19;62;23
2019-08-15 14:45:00;50;43;6;17;25;53;24
2019-08-15 15:00:00;40;15;2;15;18;35;14
2019-08-15 15:15:00;43;32;4;16;29;40;24
2019-08-15 15:30:00;41;40;6;14;22;43;28
2019-08-15 15:45:00;47;33;6;9;23;52;23
2019-08-15 16:00:00;38;35;0;16;22;46;19
2019-08-15 16:15:00;57;27;3;12;22;59;34
2019-08-15 16:30:00;43;30;5;13;23;60;25
2019-08-15 16:45:00;68;37;7;20;34;61;29
2019-08-15 17:00:00;52;21;3;22;32;46;31
2019-08-15 17:15:00;60;35;4;17;31;67;29
2019-08-15 17:30:00;39;30;8;19;33;53;35
2019-08-15 17:45:00;58;37;4;11;31;59;27
2019-08-15 18:00:00;35;28;4;14;26;55;31
2019-08-15 18:15:00;34;30;8;17;26;82;43
2019-08-15 18:30:00;35;25;2;17;24;51;24
2019-08-15 18:45:00;56;26;3;17;25;55;27
2019-08-15 19:00:00;29;21;6;22;29;43;27
2019-08-15 19:15:00;46;28;3;14;28;53;19
2019-08-15 19:30:00;40;27;8;17;29;42;38
2019-08-15 19:45:00;27;16;3;15;22;44;27
2019-08-15 20:00:00;49;23;5;16;21;35;23
2019-08-15 20:15:00;38;16;4;22;27;45;31
2019-08-15 20:30:00;26;23;7;11;24;36;23
2019-08-15 20:45:00;31;19;4;12;23;35;18
2019-08-15 21:00:00;24;15;2;5;16;53;19
2019-08-15 21:15:00;40;22;4;11;19;37;17
2019-08-15 21:30:00;31;20;3;9;20;36;22
2019-08-15 21:45:00;23;16;2;8;15;31;14
2019-08-15 22:00:00;34;12;2;7;11;33;19
2019-08-15 22:15:00;32;20;5;4;15;35;22
2019-08-15 22:30:00;21;7;1;9;17;23;9
2019-08-15 22:45:00;18;12;2;4;10;29;23
2019-08-15 23:00:00;24;12;4;8;14;23;9
2019-08-15 23:15:00;17;12;3;10;16;17;4
2019-08-15 23:30:00;20;7;0;9;11;11;6
2019-08-15 23:45:00;14;3;0;5;8;18;6
