DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2a);7(TA1FBA);8(TA2FBA);9(TA1C);10(TA2C);11(TA1FBC);12(TA2FBC)
2020-05-11 00:00:00;9;3;8;8;0;0;0;0;0;0;0;0
2020-05-11 00:15:00;7;8;11;14;0;0;0;0;0;0;0;0
2020-05-11 00:30:00;12;9;3;8;0;0;0;0;0;0;0;0
2020-05-11 00:45:00;8;2;2;5;0;0;0;0;0;0;0;0
2020-05-11 01:00:00;5;3;5;4;0;0;0;0;0;0;0;0
2020-05-11 01:15:00;4;3;5;9;0;0;0;0;0;0;0;0
2020-05-11 01:30:00;7;1;8;8;0;0;0;0;0;0;0;0
2020-05-11 01:45:00;4;1;9;6;0;0;0;0;0;0;0;0
2020-05-11 02:00:00;2;0;0;1;0;0;0;0;0;0;0;0
2020-05-11 02:15:00;4;3;10;11;0;0;0;0;0;0;0;0
2020-05-11 02:30:00;5;1;5;5;0;0;0;0;0;0;0;0
2020-05-11 02:45:00;1;1;3;3;0;0;0;0;0;0;0;0
2020-05-11 03:00:00;4;1;3;2;0;0;0;0;0;0;0;0
2020-05-11 03:15:00;1;1;1;1;0;0;0;0;0;0;0;0
2020-05-11 03:30:00;7;3;3;3;0;0;0;0;0;0;0;0
2020-05-11 03:45:00;2;0;2;2;0;0;0;0;0;0;0;0
2020-05-11 04:00:00;4;3;4;8;0;0;0;0;0;0;0;0
2020-05-11 04:15:00;7;0;7;6;0;0;0;0;0;0;0;0
2020-05-11 04:30:00;12;6;10;9;0;0;0;0;0;0;0;0
2020-05-11 04:45:00;16;3;8;14;0;0;0;0;0;0;0;0
2020-05-11 05:00:00;14;7;20;29;0;0;0;0;0;0;0;0
2020-05-11 05:15:00;29;11;16;19;0;0;0;0;0;0;0;0
2020-05-11 05:30:00;57;22;32;43;0;0;0;0;0;0;0;0
2020-05-11 05:45:00;76;39;46;65;0;0;0;0;0;0;0;0
2020-05-11 06:00:00;38;21;35;50;0;0;0;0;0;0;0;0
2020-05-11 06:15:00;82;33;52;86;0;0;0;0;0;0;0;0
2020-05-11 06:30:00;81;39;52;102;0;0;0;0;0;0;0;0
2020-05-11 06:45:00;102;60;67;83;2;0;0;0;2;0;0;0
2020-05-11 07:00:00;92;55;55;107;0;2;0;0;0;0;0;0
2020-05-11 07:15:00;102;64;81;93;0;0;0;0;1;6;0;0
2020-05-11 07:30:00;124;83;77;94;0;0;0;0;0;0;0;0
2020-05-11 07:45:00;123;86;73;88;0;3;0;0;2;0;0;0
2020-05-11 08:00:00;103;61;52;95;0;1;0;0;0;4;0;0
2020-05-11 08:15:00;99;50;73;86;0;0;0;0;5;12;0;0
2020-05-11 08:30:00;89;58;75;91;0;0;0;0;0;3;0;0
2020-05-11 08:45:00;107;70;62;89;0;0;0;0;1;1;0;0
2020-05-11 09:00:00;88;59;70;78;0;5;0;0;1;2;0;0
2020-05-11 09:15:00;97;79;68;85;14;0;0;0;1;5;0;0
2020-05-11 09:30:00;115;62;71;106;6;6;0;0;0;1;0;0
