DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DE3);12(DE4);13(TAFBA);14(TAFBB);15(TAFBC);16(TAFBD)
2019-11-13 00:00:00;11;9;9;2;2;11;0;0;4;4;3;3;0;0;0;0
2019-11-13 00:15:00;19;14;17;0;3;16;1;2;3;3;4;4;0;0;0;0
2019-11-13 00:30:00;7;12;14;0;6;13;0;2;2;2;2;2;0;0;0;0
2019-11-13 00:45:00;6;9;14;0;5;9;1;2;2;2;1;1;0;0;0;0
2019-11-13 01:00:00;8;20;17;2;0;16;0;1;2;2;2;2;0;0;0;0
2019-11-13 01:15:00;6;6;10;0;1;5;0;2;1;1;1;1;0;0;0;0
2019-11-13 01:30:00;9;1;5;1;3;2;0;3;0;0;0;0;0;0;0;0
2019-11-13 01:45:00;13;5;15;0;1;6;1;0;1;1;0;1;0;0;0;0
2019-11-13 02:00:00;7;4;10;0;1;4;0;0;0;0;0;0;0;0;0;0
2019-11-13 02:15:00;6;4;7;1;2;6;0;1;1;1;1;1;0;0;0;0
2019-11-13 02:30:00;6;3;8;0;1;3;0;0;1;1;2;2;0;0;0;0
2019-11-13 02:45:00;6;5;8;0;1;8;1;0;2;2;2;2;0;0;0;0
2019-11-13 03:00:00;9;5;11;1;2;5;0;0;1;2;2;2;0;0;0;0
2019-11-13 03:15:00;2;4;6;0;2;4;0;0;2;2;1;1;0;0;0;0
2019-11-13 03:30:00;4;7;10;1;0;4;0;3;1;1;0;1;0;0;0;0
2019-11-13 03:45:00;6;4;8;0;2;3;0;0;1;1;1;1;0;0;0;0
2019-11-13 04:00:00;8;8;13;0;3;7;0;1;3;3;2;2;0;0;0;0
2019-11-13 04:15:00;8;9;11;0;5;10;1;1;2;2;2;2;0;0;0;0
2019-11-13 04:30:00;7;12;19;0;3;13;2;2;7;7;7;6;0;0;0;0
2019-11-13 04:45:00;11;15;24;3;4;10;1;3;6;6;7;6;0;0;0;0
2019-11-13 05:00:00;23;23;32;0;8;20;0;6;5;5;5;6;0;0;0;0
2019-11-13 05:15:00;47;42;50;0;13;47;1;14;27;24;27;25;0;0;0;0
2019-11-13 05:30:00;53;68;51;2;17;64;1;23;44;47;47;45;0;0;0;0
2019-11-13 05:45:00;57;73;50;6;23;79;2;11;38;37;34;34;0;0;0;0
2019-11-13 06:00:00;92;78;44;12;36;82;1;22;27;28;29;28;1;0;0;0
2019-11-13 06:15:00;95;107;45;15;32;97;2;14;29;30;29;29;0;0;0;0
2019-11-13 06:30:00;113;123;52;8;43;118;0;36;52;53;51;53;0;0;0;0
2019-11-13 06:45:00;125;163;53;12;26;155;3;43;54;53;53;52;0;0;0;0
2019-11-13 07:00:00;136;180;77;16;53;168;4;59;69;65;68;70;0;0;0;0
2019-11-13 07:15:00;183;180;75;20;48;172;9;69;49;53;51;51;0;0;2;4
2019-11-13 07:30:00;224;190;107;25;43;199;14;86;71;71;59;65;0;0;3;0
2019-11-13 07:45:00;191;204;91;39;39;177;16;107;83;84;76;81;0;0;0;2
2019-11-13 08:00:00;158;174;86;29;38;146;8;97;76;153;79;79;0;0;0;0
2019-11-13 08:15:00;147;161;78;24;55;139;7;67;76;75;78;79;0;0;1;0
2019-11-13 08:30:00;159;188;104;45;48;144;4;67;67;65;55;60;0;1;4;0
2019-11-13 08:45:00;161;172;77;28;56;152;5;76;62;65;59;58;0;0;0;5
2019-11-13 09:00:00;129;198;76;39;42;183;6;44;55;55;53;51;0;0;0;0
2019-11-13 09:15:00;148;167;87;33;44;160;9;44;74;73;68;69;0;0;2;0
2019-11-13 09:30:00;127;178;86;34;44;158;8;47;64;62;54;57;2;0;3;0
2019-11-13 09:45:00;154;177;84;31;50;159;12;51;52;54;58;57;1;0;0;0
2019-11-13 10:00:00;154;170;77;36;46;159;12;50;68;65;61;61;1;0;0;0
2019-11-13 10:15:00;165;182;84;34;43;165;8;65;56;52;51;51;2;0;0;0
2019-11-13 10:30:00;166;169;74;36;52;153;15;52;53;52;53;52;1;0;2;0
2019-11-13 10:45:00;186;202;96;45;51;174;11;53;62;63;56;56;0;0;1;0
2019-11-13 11:00:00;173;157;90;31;50;131;12;58;54;57;53;53;1;1;4;0
2019-11-13 11:15:00;171;204;89;45;47;184;17;60;63;63;65;66;0;0;0;13
