DATUM;1(TAFGA);2(TAFBA)
2019-10-29 00:00:00;0;0
2019-10-29 00:15:00;0;0
2019-10-29 00:30:00;0;0
2019-10-29 00:45:00;0;0
2019-10-29 01:00:00;0;0
2019-10-29 01:15:00;0;0
2019-10-29 01:30:00;0;0
2019-10-29 01:45:00;0;0
2019-10-29 02:00:00;0;0
2019-10-29 02:15:00;0;0
2019-10-29 02:30:00;0;0
2019-10-29 02:45:00;0;0
2019-10-29 03:00:00;0;0
2019-10-29 03:15:00;0;0
2019-10-29 03:30:00;0;0
2019-10-29 03:45:00;0;0
2019-10-29 04:00:00;0;0
2019-10-29 04:15:00;0;0
2019-10-29 04:30:00;0;0
2019-10-29 04:45:00;0;0
2019-10-29 05:00:00;0;0
2019-10-29 05:15:00;0;0
2019-10-29 05:30:00;2;1
2019-10-29 05:45:00;3;0
2019-10-29 06:00:00;7;1
2019-10-29 06:15:00;10;8
2019-10-29 06:30:00;11;1
2019-10-29 06:45:00;12;3
2019-10-29 07:00:00;9;1
2019-10-29 07:15:00;17;2
2019-10-29 07:30:00;12;6
2019-10-29 07:45:00;12;2
2019-10-29 08:00:00;14;2
2019-10-29 08:15:00;15;4
2019-10-29 08:30:00;18;3
2019-10-29 08:45:00;11;1
2019-10-29 09:00:00;12;4
2019-10-29 09:15:00;22;4
2019-10-29 09:30:00;16;16
2019-10-29 09:45:00;12;5
2019-10-29 10:00:00;12;1
2019-10-29 10:15:00;18;1
2019-10-29 10:30:00;16;1
2019-10-29 10:45:00;15;9
2019-10-29 11:00:00;15;1
2019-10-29 11:15:00;20;0
2019-10-29 11:30:00;11;4
2019-10-29 11:45:00;19;7
2019-10-29 12:00:00;22;14
2019-10-29 12:15:00;16;13
2019-10-29 12:30:00;21;4
2019-10-29 12:45:00;19;4
2019-10-29 13:00:00;20;5
2019-10-29 13:15:00;23;3
2019-10-29 13:30:00;21;2
2019-10-29 13:45:00;17;3
2019-10-29 14:00:00;29;1
2019-10-29 14:15:00;19;0
2019-10-29 14:30:00;22;4
2019-10-29 14:45:00;11;6
2019-10-29 15:00:00;18;1
2019-10-29 15:15:00;18;2
2019-10-29 15:30:00;27;3
2019-10-29 15:45:00;14;3
2019-10-29 16:00:00;19;1
2019-10-29 16:15:00;26;5
2019-10-29 16:30:00;22;7
2019-10-29 16:45:00;23;6
2019-10-29 17:00:00;24;10
2019-10-29 17:15:00;25;4
2019-10-29 17:30:00;18;5
2019-10-29 17:45:00;20;9
2019-10-29 18:00:00;14;0
2019-10-29 18:15:00;23;3
2019-10-29 18:30:00;16;23
2019-10-29 18:45:00;22;20
2019-10-29 19:00:00;15;16
2019-10-29 19:15:00;13;3
2019-10-29 19:30:00;15;2
2019-10-29 19:45:00;17;5
2019-10-29 20:00:00;14;6
2019-10-29 20:15:00;6;0
2019-10-29 20:30:00;4;1
2019-10-29 20:45:00;3;1
2019-10-29 21:00:00;7;13
2019-10-29 21:15:00;5;3
2019-10-29 21:30:00;3;2
2019-10-29 21:45:00;9;0
2019-10-29 22:00:00;13;1
2019-10-29 22:15:00;3;3
2019-10-29 22:30:00;4;1
2019-10-29 22:45:00;2;0
2019-10-29 23:00:00;0;0
2019-10-29 23:15:00;0;0
2019-10-29 23:30:00;0;0
2019-10-29 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
