DATUM;1(TAFGA);2(TAFBA)
2019-10-15 00:00:00;0;0
2019-10-15 00:15:00;0;0
2019-10-15 00:30:00;0;0
2019-10-15 00:45:00;0;0
2019-10-15 01:00:00;0;0
2019-10-15 01:15:00;0;0
2019-10-15 01:30:00;0;0
2019-10-15 01:45:00;0;0
2019-10-15 02:00:00;0;0
2019-10-15 02:15:00;0;0
2019-10-15 02:30:00;0;0
2019-10-15 02:45:00;0;0
2019-10-15 03:00:00;0;0
2019-10-15 03:15:00;0;0
2019-10-15 03:30:00;0;0
2019-10-15 03:45:00;0;0
2019-10-15 04:00:00;0;0
2019-10-15 04:15:00;0;0
2019-10-15 04:30:00;0;0
2019-10-15 04:45:00;0;0
2019-10-15 05:00:00;0;0
2019-10-15 05:15:00;1;1
2019-10-15 05:30:00;3;1
2019-10-15 05:45:00;4;2
2019-10-15 06:00:00;6;1
2019-10-15 06:15:00;6;1
2019-10-15 06:30:00;11;2
2019-10-15 06:45:00;7;1
2019-10-15 07:00:00;15;9
2019-10-15 07:15:00;8;1
2019-10-15 07:30:00;11;1
2019-10-15 07:45:00;19;5
2019-10-15 08:00:00;16;1
2019-10-15 08:15:00;22;32
2019-10-15 08:30:00;6;0
2019-10-15 08:45:00;20;1
2019-10-15 09:00:00;13;6
2019-10-15 09:15:00;13;8
2019-10-15 09:30:00;17;8
2019-10-15 09:45:00;18;5
2019-10-15 10:00:00;12;0
2019-10-15 10:15:00;18;0
2019-10-15 10:30:00;20;0
2019-10-15 10:45:00;11;3
2019-10-15 11:00:00;18;10
2019-10-15 11:15:00;20;3
2019-10-15 11:30:00;17;4
2019-10-15 11:45:00;16;2
2019-10-15 12:00:00;24;4
2019-10-15 12:15:00;28;5
2019-10-15 12:30:00;23;4
2019-10-15 12:45:00;19;1
2019-10-15 13:00:00;17;17
2019-10-15 13:15:00;24;10
2019-10-15 13:30:00;24;20
2019-10-15 13:45:00;23;14
2019-10-15 14:00:00;30;27
2019-10-15 14:15:00;21;2
2019-10-15 14:30:00;28;27
2019-10-15 14:45:00;19;4
2019-10-15 15:00:00;18;1
2019-10-15 15:15:00;19;7
2019-10-15 15:30:00;17;5
2019-10-15 15:45:00;18;7
2019-10-15 16:00:00;23;9
2019-10-15 16:15:00;20;9
2019-10-15 16:30:00;17;8
2019-10-15 16:45:00;15;4
2019-10-15 17:00:00;21;2
2019-10-15 17:15:00;24;14
2019-10-15 17:30:00;25;15
2019-10-15 17:45:00;22;3
2019-10-15 18:00:00;22;3
2019-10-15 18:15:00;16;9
2019-10-15 18:30:00;24;4
2019-10-15 18:45:00;19;4
2019-10-15 19:00:00;19;19
2019-10-15 19:15:00;19;5
2019-10-15 19:30:00;20;13
2019-10-15 19:45:00;23;2
2019-10-15 20:00:00;16;14
2019-10-15 20:15:00;7;1
2019-10-15 20:30:00;6;0
2019-10-15 20:45:00;8;16
2019-10-15 21:00:00;9;8
2019-10-15 21:15:00;6;0
2019-10-15 21:30:00;2;1
2019-10-15 21:45:00;6;4
2019-10-15 22:00:00;12;1
2019-10-15 22:15:00;5;1
2019-10-15 22:30:00;2;0
2019-10-15 22:45:00;7;2
2019-10-15 23:00:00;0;0
2019-10-15 23:15:00;0;0
2019-10-15 23:30:00;0;0
2019-10-15 23:45:00;0;0
