DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(DF1);10(DF2);11(D11RES);12(D12RES);13(D13RES);14(D14RES)
2019-08-17 00:00:00;11;5;17;8;11;16;7;1;2;8;0;0;0;0
2019-08-17 00:15:00;11;12;22;6;10;10;9;3;9;6;0;0;0;0
2019-08-17 00:30:00;9;12;31;9;14;14;6;2;6;8;0;0;0;0
2019-08-17 00:45:00;10;4;18;4;7;6;3;1;3;4;0;0;0;0
2019-08-17 01:00:00;6;6;13;1;11;6;5;0;3;6;0;0;0;0
2019-08-17 01:15:00;5;8;12;5;13;13;8;2;6;3;0;0;0;0
2019-08-17 01:30:00;4;3;13;2;18;10;3;1;7;3;0;0;0;0
2019-08-17 01:45:00;4;0;12;3;16;8;5;0;1;0;0;0;0;0
2019-08-17 02:00:00;7;5;7;1;12;6;6;3;6;3;0;0;0;0
2019-08-17 02:15:00;7;5;8;0;10;7;5;2;2;3;0;0;0;0
2019-08-17 02:30:00;3;3;7;2;5;3;2;1;2;1;0;0;0;0
2019-08-17 02:45:00;4;2;9;0;11;4;3;0;1;6;0;0;0;0
2019-08-17 03:00:00;6;7;16;1;8;9;4;0;3;3;0;0;0;0
2019-08-17 03:15:00;4;3;5;1;3;5;4;0;5;3;0;0;0;0
2019-08-17 03:30:00;4;2;9;2;2;4;2;0;3;3;0;0;0;0
2019-08-17 03:45:00;2;1;8;1;8;5;2;0;3;4;0;0;0;0
2019-08-17 04:00:00;5;3;6;1;5;7;3;0;3;2;0;0;0;0
2019-08-17 04:15:00;4;6;5;0;0;3;1;0;2;1;0;0;0;0
2019-08-17 04:30:00;3;2;3;0;13;4;0;1;2;3;0;0;0;0
2019-08-17 04:45:00;2;1;9;1;4;9;2;3;2;3;0;0;0;0
2019-08-17 05:00:00;5;1;12;0;3;4;2;0;2;4;0;0;0;0
2019-08-17 05:15:00;2;6;9;0;9;8;4;1;4;4;0;0;0;0
2019-08-17 05:30:00;13;12;19;7;12;7;2;6;5;4;0;0;0;0
2019-08-17 05:45:00;5;8;17;4;12;7;4;2;3;8;0;0;0;0
2019-08-17 06:00:00;4;6;9;2;13;4;3;1;3;14;0;0;0;0
2019-08-17 06:15:00;10;5;10;4;10;8;8;3;15;5;0;0;0;0
2019-08-17 06:30:00;15;4;17;6;9;8;8;0;8;6;0;0;0;0
2019-08-17 06:45:00;6;7;15;4;9;9;5;1;9;12;0;0;0;0
2019-08-17 07:00:00;7;8;21;9;13;11;5;0;7;3;0;0;0;0
2019-08-17 07:15:00;8;8;18;4;13;13;9;2;6;9;0;0;0;0
2019-08-17 07:30:00;9;11;23;8;13;7;5;5;13;12;0;0;0;0
2019-08-17 07:45:00;17;13;38;13;13;13;13;5;17;4;0;0;0;0
2019-08-17 08:00:00;11;11;33;7;26;15;8;1;15;7;0;0;0;0
2019-08-17 08:15:00;14;9;29;10;18;22;12;1;16;8;0;0;0;0
2019-08-17 08:30:00;15;22;50;20;27;29;8;0;16;16;0;0;0;0
2019-08-17 08:45:00;20;25;37;21;41;23;21;2;12;14;0;0;0;0
2019-08-17 09:00:00;24;25;67;31;30;26;15;9;29;23;0;0;0;0
2019-08-17 09:15:00;28;18;57;23;31;26;21;5;19;16;0;0;0;0
