DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFBA);12(TAFBB);13(TAFBC);14(TAFBD)
2020-05-11 00:00:00;6;5;1;0;1;3;3;2;0;0;0;0;0;0
2020-05-11 00:15:00;3;8;2;2;3;9;12;3;2;0;0;0;0;0
2020-05-11 00:30:00;8;4;1;2;2;5;6;4;0;0;0;0;0;0
2020-05-11 00:45:00;11;8;2;2;2;6;6;3;0;1;0;0;0;0
2020-05-11 01:00:00;8;4;1;1;1;3;4;1;0;0;0;0;0;0
2020-05-11 01:15:00;4;3;0;0;1;5;3;0;0;0;0;0;0;0
2020-05-11 01:30:00;1;4;2;0;2;3;5;2;1;1;0;0;0;0
2020-05-11 01:45:00;2;2;0;0;1;8;6;2;0;1;0;0;0;0
2020-05-11 02:00:00;5;1;0;0;0;2;4;2;0;0;0;0;0;0
2020-05-11 02:15:00;3;3;0;0;1;1;4;3;0;2;0;0;0;0
2020-05-11 02:30:00;3;5;0;0;0;6;4;0;0;0;0;0;0;0
2020-05-11 02:45:00;5;1;0;0;0;5;7;0;0;0;0;0;0;0
2020-05-11 03:00:00;3;2;0;0;0;3;4;1;0;0;0;0;0;0
2020-05-11 03:15:00;5;4;1;0;1;3;3;3;0;1;0;0;0;0
2020-05-11 03:30:00;2;4;1;0;1;4;5;1;0;0;0;0;0;0
2020-05-11 03:45:00;4;0;0;1;0;4;9;2;0;0;0;0;0;0
2020-05-11 04:00:00;2;2;1;1;2;7;11;3;0;0;0;0;0;0
2020-05-11 04:15:00;6;3;0;2;4;13;13;5;0;1;0;0;0;0
2020-05-11 04:30:00;5;4;0;3;1;9;12;7;0;1;0;0;0;0
2020-05-11 04:45:00;17;12;0;1;3;15;14;5;0;0;0;0;0;0
2020-05-11 05:00:00;30;23;1;4;9;23;23;10;1;1;0;0;0;0
2020-05-11 05:15:00;57;59;6;7;16;34;32;14;3;3;0;0;0;0
2020-05-11 05:30:00;41;49;3;16;19;35;28;6;5;5;0;0;2;0
2020-05-11 05:45:00;38;40;5;8;12;28;15;21;4;4;0;0;0;0
2020-05-11 06:00:00;40;46;4;22;15;23;28;22;2;3;0;0;0;0
2020-05-11 06:15:00;48;69;8;14;24;39;39;23;10;2;0;0;1;0
2020-05-11 06:30:00;76;96;11;15;37;45;47;23;8;8;0;0;0;0
2020-05-11 06:45:00;65;98;11;29;39;46;53;28;9;7;0;0;0;0
2020-05-11 07:00:00;81;93;21;29;50;24;77;31;8;2;0;0;19;0
2020-05-11 07:15:00;73;110;19;32;63;41;80;27;13;6;0;0;0;0
2020-05-11 07:30:00;98;122;27;36;58;67;73;25;13;10;0;0;2;0
2020-05-11 07:45:00;87;98;29;42;56;10;146;39;11;5;0;0;2;0
2020-05-11 08:00:00;77;69;16;25;45;2;131;55;10;5;6;0;0;0
2020-05-11 08:15:00;62;65;18;24;47;3;138;78;10;5;0;0;0;0
2020-05-11 08:30:00;66;76;13;28;46;0;137;78;6;13;0;0;8;0
2020-05-11 08:45:00;71;80;26;30;43;6;159;61;15;11;0;1;0;0
2020-05-11 09:00:00;69;77;16;41;34;2;140;66;12;7;0;0;0;0
2020-05-11 09:15:00;72;83;12;25;38;1;141;66;9;10;2;0;1;1
2020-05-11 09:30:00;88;88;33;37;34;3;131;62;9;4;0;0;0;6
2020-05-11 09:45:00;81;82;29;38;45;0;187;61;17;8;0;0;0;0
2020-05-11 10:00:00;80;89;29;51;40;5;156;60;17;8;0;0;2;0
2020-05-11 10:15:00;84;82;18;46;52;2;166;63;13;7;0;0;0;0
2020-05-11 10:30:00;72;78;26;46;40;3;187;56;9;6;1;0;0;0
2020-05-11 10:45:00;81;86;25;50;55;9;187;56;19;9;0;0;0;0
2020-05-11 11:00:00;86;88;30;48;32;2;193;39;12;11;0;0;0;0
2020-05-11 11:15:00;78;67;27;52;44;3;183;51;15;12;0;0;2;0
2020-05-11 11:30:00;71;81;23;54;39;3;196;56;15;6;2;0;6;0
2020-05-11 11:45:00;78;80;21;39;32;1;199;66;16;13;1;0;2;0
2020-05-11 12:00:00;81;81;20;36;37;2;200;50;19;11;0;0;4;0
2020-05-11 12:15:00;76;88;21;42;39;1;201;42;16;15;0;0;0;0
2020-05-11 12:30:00;73;75;25;39;35;3;185;48;10;5;6;0;0;0
2020-05-11 12:45:00;85;84;28;37;36;3;182;37;15;9;0;0;0;0
2020-05-11 13:00:00;66;78;19;43;49;1;194;46;12;5;0;0;4;0
2020-05-11 13:15:00;71;83;19;38;29;0;200;49;14;8;0;0;0;0
2020-05-11 13:30:00;80;103;17;40;32;0;189;39;12;10;0;0;0;0
2020-05-11 13:45:00;98;115;23;40;52;0;215;53;12;10;0;0;0;0
2020-05-11 14:00:00;85;87;29;50;37;3;233;59;23;8;0;0;3;0
2020-05-11 14:15:00;82;88;24;39;32;0;215;47;10;15;0;0;0;5
2020-05-11 14:30:00;73;71;27;57;49;2;186;53;10;13;0;0;0;3
2020-05-11 14:45:00;83;72;20;33;36;2;219;46;13;8;2;1;0;0
2020-05-11 15:00:00;97;95;32;36;34;0;195;42;25;11;0;0;0;0
2020-05-11 15:15:00;82;73;17;49;30;4;224;41;19;8;0;0;0;2
2020-05-11 15:30:00;88;82;22;56;41;0;226;39;15;9;0;0;0;0
2020-05-11 15:45:00;94;89;27;34;40;0;245;49;27;10;0;0;9;2
2020-05-11 16:00:00;91;81;26;44;41;1;241;60;16;7;1;0;1;0
2020-05-11 16:15:00;92;98;22;54;50;1;231;46;10;7;0;2;0;0
2020-05-11 16:30:00;90;90;29;51;46;0;221;47;10;8;0;0;0;0
2020-05-11 16:45:00;98;85;27;53;38;0;216;46;21;18;0;0;2;0
2020-05-11 17:00:00;88;84;25;56;57;2;227;54;23;14;20;0;0;0
2020-05-11 17:15:00;79;93;20;48;46;0;218;41;13;7;175;0;2;0
2020-05-11 17:30:00;67;78;23;35;41;1;238;57;20;15;1;0;2;0
2020-05-11 17:45:00;62;73;30;26;37;1;219;75;29;8;0;0;0;0
2020-05-11 18:00:00;64;67;26;30;37;1;196;57;21;14;1;0;0;0
2020-05-11 18:15:00;74;74;21;20;30;2;207;41;10;4;0;0;0;0
2020-05-11 18:30:00;62;69;19;16;31;2;153;44;9;8;0;0;0;0
2020-05-11 18:45:00;62;52;19;24;24;2;120;34;7;3;2;0;1;0
2020-05-11 19:00:00;55;53;11;33;24;2;142;30;9;8;0;0;0;0
2020-05-11 19:15:00;42;33;19;13;24;0;111;32;6;6;0;0;0;0
2020-05-11 19:30:00;40;42;11;14;14;0;107;28;3;2;0;0;0;0
2020-05-11 19:45:00;39;41;11;17;22;1;75;23;7;5;0;0;0;0
2020-05-11 20:00:00;47;40;12;8;22;1;82;29;7;1;0;0;0;0
2020-05-11 20:15:00;33;32;8;13;12;0;96;38;4;6;0;0;5;0
2020-05-11 20:30:00;36;38;5;6;10;1;53;13;6;2;0;0;0;0
2020-05-11 20:45:00;25;25;6;8;11;1;59;17;3;2;0;0;0;0
2020-05-11 21:00:00;33;34;1;4;11;0;62;26;2;3;0;0;0;0
2020-05-11 21:15:00;38;38;6;5;15;0;82;35;2;3;0;0;1;0
2020-05-11 21:30:00;18;24;6;2;7;0;47;22;1;0;0;0;0;0
2020-05-11 21:45:00;13;21;7;9;11;0;59;24;2;3;0;0;0;0
2020-05-11 22:00:00;17;11;7;1;4;0;54;23;1;0;3;0;1;0
2020-05-11 22:15:00;22;24;6;5;2;0;37;16;2;2;0;0;0;0
2020-05-11 22:30:00;12;10;4;1;1;0;27;13;0;1;0;0;0;0
2020-05-11 22:45:00;9;7;4;7;3;0;28;15;1;0;0;0;0;0
2020-05-11 23:00:00;10;9;3;1;6;0;19;9;2;0;0;0;0;0
2020-05-11 23:15:00;17;13;5;4;2;0;16;11;1;2;0;0;0;0
2020-05-11 23:30:00;4;9;2;1;2;0;5;7;0;2;0;0;0;0
2020-05-11 23:45:00;5;8;3;2;2;0;11;5;0;0;0;0;0;0
